shipment_id,order_id,shipment_date,delivery_date,shipping_method,shipping_cost,status
3800,4010,2026-06-13,2026-06-18,standard,14185.57,delivered
3801,4011,2026-06-09,2026-06-19,express,16889.75,delivered
3802,4012,2026-06-01,2026-06-05,standard,5883.84,delivered
3803,4013,2026-10-16,2026-10-31,standard,11475.28,delivered
3804,4014,2026-01-16,2026-01-18,standard,10718.05,delivered
3805,4015,2026-08-20,2026-09-06,standard,17982.21,delivered
3806,4016,2026-10-05,2026-10-25,standard,18177.21,delivered
3807,4017,2026-09-11,2026-09-28,standard,24401.38,delivered
3808,4018,2026-11-18,2026-12-04,standard,4700.77,delivered
3809,4019,2026-03-16,2026-03-25,standard,6703.11,delivered
3810,4020,2026-09-28,2026-10-18,standard,19060.16,delivered
3811,4021,2026-10-12,2026-10-30,standard,16715.4,delivered
3812,4022,2026-12-07,2026-12-24,standard,10062.37,delivered
3813,4023,2026-08-12,2026-08-29,express,23655.52,delivered
3814,4024,2026-09-30,2026-10-25,standard,21035.04,delivered
3815,4025,2026-07-28,2026-08-12,standard,9201.62,delivered
3816,4026,2026-11-22,2026-12-08,standard,19136.41,delivered
3817,4027,2026-11-04,2026-11-17,standard,24338.18,delivered
3818,4028,2026-07-25,2026-07-30,express,11382.02,delivered
3819,4029,2026-12-04,2026-12-25,standard,11331.51,delivered
3820,4030,2026-08-22,2026-09-02,standard,22661.31,delivered
3821,4031,2026-11-02,2026-11-24,express,42405.87,delivered
3822,4032,2026-04-29,2026-05-07,standard,8800.74,delivered
3823,4033,2026-11-29,2026-12-10,standard,15216.57,delivered
3824,4034,2026-03-09,2026-03-17,standard,18991.39,delivered
3825,4035,2026-12-11,,standard,10788.51,in_transit
3826,4037,2026-11-09,2026-11-23,express,23543.22,delivered
3827,4038,2026-08-28,2026-09-19,standard,11936.83,delivered
3828,4039,2026-04-26,2026-05-01,express,9697.7,delivered
3829,4040,2026-02-08,2026-02-15,standard,15331.13,delivered
3830,4042,2026-02-20,2026-02-28,standard,16356.28,delivered
3831,4044,2026-04-13,2026-04-19,standard,9069.36,delivered
3832,4045,2026-10-12,2026-10-23,standard,9902.49,delivered
3833,4046,2026-11-14,2026-12-10,standard,14725.83,delivered
3834,4047,2026-08-12,2026-08-29,standard,7241.41,delivered
3835,4050,2026-09-26,2026-10-19,standard,11885.48,delivered
3836,4051,2026-05-27,2026-06-07,standard,19861.7,delivered
3837,4052,2026-11-20,2026-12-10,standard,16770.5,delivered
3838,4053,2026-10-31,2026-11-22,standard,25214.2,delivered
3839,4054,2026-07-02,2026-07-07,express,10207.17,delivered
3840,4055,2026-08-12,2026-09-01,standard,6092.36,delivered
3841,4056,2026-03-30,2026-04-07,standard,17957.62,delivered
3842,4057,2026-10-19,2026-10-31,express,31387.9,delivered
3843,4058,2026-09-21,2026-10-10,standard,22438.41,delivered
3844,4059,2026-06-16,2026-06-23,express,15765.63,delivered
3845,4060,2026-11-05,2026-11-25,standard,24572.88,delivered
3846,4061,2026-12-18,,standard,22818.13,in_transit
3847,4062,2026-05-11,2026-05-15,standard,19868.5,delivered
3848,4063,2026-05-27,2026-06-04,standard,9934.87,delivered
3849,4064,2026-09-12,2026-10-02,express,19653.35,delivered
3850,4065,2026-08-21,2026-09-04,standard,18185.9,delivered
3851,4066,2026-04-27,2026-05-03,standard,7665.24,delivered
3852,4068,2026-11-30,2026-12-19,standard,8658.71,delivered
3853,4069,2026-02-17,2026-02-24,standard,7786.26,delivered
3854,4070,2026-07-06,2026-07-22,standard,11551.66,delivered
3855,4071,2026-01-23,2026-01-29,standard,16870.15,delivered
3856,4072,2026-12-06,2026-12-27,standard,8542.4,delivered
3857,4073,2026-11-30,2026-12-13,express,29642.1,delivered
3858,4075,2026-12-14,,standard,13710.21,in_transit
3859,4076,2026-09-02,2026-09-22,standard,9590.64,delivered
3860,4077,2026-01-30,2026-02-07,standard,9903.68,delivered
3861,4078,2026-07-07,2026-07-20,standard,19035.17,delivered
3862,4079,2026-11-10,2026-11-24,express,16635.62,delivered
3863,4080,2026-07-19,2026-07-31,standard,16661.06,delivered
3864,4081,2026-11-01,2026-11-20,standard,11020.27,delivered
3865,4082,2026-12-05,2026-12-19,standard,17515.64,delivered
3866,4083,2026-09-26,2026-10-13,standard,13959.67,delivered
3867,4084,2026-05-30,2026-06-02,express,23836.86,delivered
3868,4085,2026-11-23,2026-12-11,standard,21723.64,delivered
3869,4086,2026-04-27,2026-05-03,standard,12996.52,delivered
3870,4088,2026-01-23,2026-01-26,standard,6515.82,delivered
3871,4090,2026-12-04,2026-12-19,standard,12053.36,delivered
3872,4091,2026-04-17,2026-04-23,standard,10512.68,delivered
3873,4092,2026-02-25,2026-03-05,standard,8158.39,delivered
3874,4093,2026-03-21,2026-03-26,standard,14968.59,delivered
3875,4094,2026-05-16,2026-05-22,standard,9810.26,delivered
3876,4095,2026-07-08,2026-07-26,express,26789.6,delivered
3877,4096,2026-08-13,2026-08-27,standard,19193.56,delivered
3878,4097,2026-12-18,2026-12-31,standard,10853.24,delivered
3879,4098,2026-12-26,,standard,8240.01,in_transit
3880,4099,2026-06-30,2026-07-06,standard,9962.36,delivered
3881,4100,2026-02-26,2026-03-03,standard,9808.38,delivered
3882,4101,2026-05-05,2026-05-14,standard,8168.96,delivered
3883,4102,2026-12-03,2026-12-14,standard,13734.0,delivered
3884,4103,2026-06-15,2026-06-20,standard,11285.91,delivered
3885,4104,2026-11-02,2026-11-23,express,25075.69,delivered
3886,4105,2026-07-22,2026-08-06,standard,6029.52,delivered
3887,4106,2026-07-11,2026-07-22,express,37451.67,delivered
3888,4107,2026-05-12,2026-05-15,express,14496.99,delivered
3889,4108,2026-12-01,2026-12-17,standard,24040.17,delivered
3890,4109,2026-06-24,2026-06-30,standard,14997.7,delivered
3891,4110,2026-05-04,2026-05-11,standard,12453.72,delivered
3892,4111,2026-11-30,2026-12-21,express,25843.62,delivered
3893,4112,2026-05-09,2026-05-16,standard,5378.6,delivered
3894,4114,2026-06-28,2026-07-09,standard,17350.73,delivered
3895,4115,2026-09-17,2026-10-07,standard,21674.49,delivered
3896,4116,2026-03-25,2026-03-28,express,32332.31,delivered
3897,4117,2026-10-28,2026-11-11,standard,21848.1,delivered
3898,4118,2026-06-12,2026-06-18,standard,10737.09,delivered
3899,4119,2026-11-16,2026-11-29,standard,8309.41,delivered
3900,4120,2026-10-27,2026-11-07,standard,9780.37,delivered
3901,4121,2026-08-26,2026-09-11,standard,24721.61,delivered
3902,4122,2026-11-04,2026-11-23,express,29210.12,delivered
3903,4123,2026-05-21,2026-05-24,express,24931.15,delivered
3904,4124,2026-02-22,2026-02-26,standard,9320.97,delivered
3905,4125,2026-09-01,2026-09-19,standard,9592.29,delivered
3906,4126,2026-06-21,2026-06-30,standard,16222.4,delivered
3907,4127,2026-09-06,2026-09-29,standard,17641.11,delivered
3908,4128,2026-06-19,2026-06-29,standard,20024.93,delivered
3909,4129,2026-09-02,2026-09-18,standard,22522.12,delivered
3910,4130,2026-06-19,2026-06-25,standard,10009.29,delivered
3911,4131,2026-11-23,2026-12-15,standard,19199.43,delivered
3912,4132,2026-05-31,2026-06-08,standard,17631.44,delivered
3913,4133,2026-01-04,2026-01-06,standard,17742.84,delivered
3914,4134,2026-02-01,2026-02-04,standard,7407.35,delivered
3915,4135,2026-11-10,2026-12-01,standard,8402.85,delivered
3916,4136,2026-03-20,2026-03-27,standard,17414.87,delivered
3917,4138,2026-05-26,2026-06-02,standard,9361.69,delivered
3918,4141,2026-12-13,2026-12-27,standard,11937.17,delivered
3919,4142,2026-12-30,,standard,16075.0,in_transit
3920,4143,2026-07-28,2026-08-09,standard,20163.97,delivered
3921,4144,2026-03-17,2026-03-19,express,16270.1,delivered
3922,4145,2026-01-08,2026-01-15,standard,17305.44,delivered
3923,4146,2026-09-25,2026-10-15,standard,19261.9,delivered
3924,4147,2026-08-01,2026-08-10,standard,20907.27,delivered
3925,4149,2026-07-05,2026-07-17,standard,13937.54,delivered
3926,4150,2026-03-30,2026-04-04,standard,14790.69,delivered
3927,4151,2026-09-28,2026-10-13,standard,12662.34,delivered
3928,4152,2026-10-02,2026-10-24,standard,9016.28,delivered
3929,4153,2026-09-22,2026-10-14,standard,11101.15,delivered
3930,4154,2026-03-24,2026-03-27,express,12209.62,delivered
3931,4155,2026-02-10,2026-02-15,standard,14850.65,delivered
3932,4156,2026-05-31,2026-06-09,standard,18159.1,delivered
3933,4157,2026-12-09,2026-12-23,standard,8276.97,delivered
3934,4158,2026-08-21,2026-09-10,standard,22725.39,delivered
3935,4159,2026-05-01,2026-05-09,standard,8453.97,delivered
3936,4161,2026-01-28,2026-01-30,express,16522.41,delivered
3937,4163,2026-05-04,2026-05-08,standard,7409.57,delivered
3938,4164,2026-04-28,2026-05-03,standard,16312.52,delivered
3939,4165,2026-06-20,2026-07-01,standard,10234.7,delivered
3940,4166,2026-06-29,2026-07-09,standard,6057.62,delivered
3941,4167,2026-11-11,2026-11-27,standard,7691.23,delivered
3942,4169,2026-08-22,2026-09-15,standard,24774.41,delivered
3943,4170,2026-07-24,2026-08-07,express,30549.12,delivered
3944,4171,2026-05-13,2026-05-21,standard,15705.09,delivered
3945,4172,2026-10-22,2026-11-01,standard,10974.66,delivered
3946,4173,2026-12-29,,standard,18047.79,in_transit
3947,4174,2026-09-27,2026-10-11,standard,25785.68,delivered
3948,4175,2026-08-20,2026-09-03,express,10676.76,delivered
3949,4176,2026-08-27,2026-09-11,standard,14479.9,delivered
3950,4177,2026-12-10,2026-12-22,standard,14976.13,delivered
3951,4178,2026-05-22,2026-05-23,express,29734.13,delivered
3952,4179,2026-10-23,2026-11-16,standard,10438.28,delivered
3953,4180,2026-03-16,2026-03-20,standard,6783.81,delivered
3954,4181,2026-03-07,2026-03-10,standard,3721.58,delivered
3955,4182,2026-09-26,2026-10-15,standard,26189.15,delivered
3956,4183,2026-01-10,2026-01-13,express,21171.83,delivered
3957,4184,2026-04-01,2026-04-04,express,12902.6,delivered
3958,4185,2026-09-13,2026-10-01,standard,17739.24,delivered
3959,4186,2026-10-13,2026-10-30,standard,22059.53,delivered
3960,4187,2026-07-12,2026-07-26,standard,21878.8,delivered
3961,4188,2026-09-08,2026-09-25,express,32333.48,delivered
3962,4190,2026-08-29,2026-09-18,express,30205.17,delivered
3963,4191,2026-12-20,2026-12-31,express,17498.61,delivered
3964,4192,2026-07-17,2026-07-31,standard,8048.28,delivered
3965,4193,2026-03-08,2026-03-12,standard,8024.5,delivered
3966,4194,2026-02-18,2026-02-21,standard,9957.64,delivered
3967,4195,2026-08-28,2026-09-15,standard,14928.26,delivered
3968,4197,2026-12-01,2026-12-13,standard,20121.85,delivered
3969,4198,2026-11-11,2026-11-24,standard,22607.64,delivered
3970,4199,2026-01-17,2026-01-18,express,21678.32,delivered
3971,4201,2026-12-10,2026-12-20,express,26501.03,delivered
3972,4202,2026-09-11,2026-10-05,standard,24973.32,delivered
3973,4203,2026-04-12,2026-04-15,standard,17286.06,delivered
3974,4204,2026-11-03,2026-11-19,standard,21457.75,delivered
3975,4205,2026-10-18,2026-11-12,standard,23638.65,delivered
3976,4206,2026-09-05,2026-09-23,express,13475.5,delivered
3977,4207,2026-08-22,2026-09-08,standard,8198.33,delivered
3978,4208,2026-08-02,2026-08-13,standard,18746.97,delivered
3979,4209,2026-09-20,2026-10-16,standard,6993.06,delivered
3980,4210,2026-08-17,2026-09-02,standard,24998.91,delivered
3981,4211,2026-09-15,2026-10-08,standard,20637.66,delivered
3982,4212,2026-11-26,2026-12-11,standard,10911.39,delivered
3983,4213,2026-07-26,2026-08-05,standard,13536.53,delivered
3984,4214,2026-07-31,2026-08-16,standard,8534.99,delivered
3985,4215,2026-09-28,2026-10-17,standard,8921.9,delivered
3986,4216,2026-02-15,2026-02-17,express,10934.19,delivered
3987,4217,2026-06-13,2026-06-20,standard,12957.99,delivered
3988,4218,2026-06-23,2026-07-03,standard,11571.77,delivered
3989,4219,2026-05-30,2026-06-05,standard,14622.01,delivered
3990,4220,2026-02-18,2026-02-23,standard,10319.96,delivered
3991,4221,2026-08-30,2026-09-21,standard,18976.16,delivered
3992,4222,2026-04-10,2026-04-19,standard,7991.11,delivered
3993,4223,2026-07-05,2026-07-12,standard,20320.08,delivered
3994,4224,2026-10-02,2026-10-13,standard,9756.15,delivered
3995,4225,2026-08-23,2026-09-07,standard,10974.31,delivered
3996,4226,2026-03-22,2026-03-26,express,23574.85,delivered
3997,4227,2026-10-01,2026-10-22,standard,16585.54,delivered
3998,4228,2026-10-01,2026-10-19,standard,6647.95,delivered
3999,4229,2026-10-01,2026-10-21,standard,10944.35,delivered
4000,4230,2026-10-24,2026-11-05,standard,9002.64,delivered
4001,4231,2026-04-28,2026-05-02,standard,9578.44,delivered
4002,4232,2026-06-15,2026-06-21,standard,20562.01,delivered
4003,4233,2026-09-16,2026-10-12,standard,9519.82,delivered
4004,4234,2026-08-16,2026-09-02,standard,6315.54,delivered
4005,4235,2026-09-19,2026-10-11,standard,12273.85,delivered
4006,4236,2026-10-31,2026-11-19,standard,21042.05,delivered
4007,4237,2026-11-17,2026-11-24,express,12615.29,delivered
4008,4238,2026-09-02,2026-09-23,standard,5875.89,delivered
4009,4239,2026-12-12,2026-12-22,standard,14815.44,delivered
4010,4240,2026-10-04,2026-10-24,standard,14070.15,delivered
4011,4244,2026-03-10,2026-03-13,standard,7919.97,delivered
4012,4245,2026-07-23,2026-08-07,standard,5812.99,delivered
4013,4246,2026-10-09,2026-10-23,standard,23609.22,delivered
4014,4247,2026-08-29,2026-09-19,express,15245.13,delivered
4015,4250,2026-02-16,2026-02-26,standard,9562.11,delivered
4016,4251,2026-07-05,2026-07-18,express,23412.08,delivered
4017,4252,2026-07-17,2026-07-28,standard,11424.35,delivered
4018,4253,2026-03-20,2026-03-25,standard,9603.28,delivered
4019,4254,2026-09-01,2026-09-19,standard,7650.96,delivered
4020,4255,2026-03-20,2026-03-28,standard,15859.22,delivered
4021,4256,2026-11-01,2026-11-15,standard,19136.17,delivered
4022,4257,2026-04-15,2026-04-20,standard,16045.61,delivered
4023,4258,2026-12-06,2026-12-24,standard,16212.57,delivered
4024,4259,2026-07-26,2026-08-12,standard,12405.86,delivered
4025,4260,2026-08-30,2026-09-17,standard,21367.81,delivered
4026,4261,2026-05-22,2026-05-28,standard,19636.41,delivered
4027,4264,2026-04-26,2026-05-02,standard,12049.47,delivered
4028,4265,2026-03-05,2026-03-09,express,10129.98,delivered
4029,4266,2026-01-17,2026-01-19,express,15709.2,delivered
4030,4267,2026-08-04,2026-08-20,standard,18188.59,delivered
4031,4268,2026-07-13,2026-07-25,express,28693.65,delivered
4032,4270,2026-12-10,2026-12-26,standard,9062.02,delivered
4033,4272,2026-07-07,2026-07-17,standard,18339.18,delivered
4034,4273,2026-11-24,2026-12-12,standard,10258.33,delivered
4035,4274,2026-04-03,2026-04-07,express,19144.11,delivered
4036,4275,2026-04-18,2026-04-26,standard,15593.15,delivered
4037,4277,2026-09-23,2026-10-15,standard,21454.64,delivered
4038,4279,2026-12-24,,express,16727.46,in_transit
4039,4281,2026-11-24,2026-12-07,standard,15797.77,delivered
4040,4282,2026-08-16,2026-09-01,standard,12351.24,delivered
4041,4283,2026-09-21,2026-10-12,express,36006.01,delivered
4042,4284,2026-07-14,2026-07-26,standard,8439.22,delivered
4043,4285,2026-08-21,2026-09-06,standard,20198.78,delivered
4044,4287,2026-02-05,2026-02-14,standard,16043.92,delivered
4045,4288,2026-12-16,,standard,14787.15,in_transit
4046,4289,2026-07-24,2026-08-04,standard,23092.25,delivered
4047,4290,2026-08-10,2026-08-28,standard,13632.92,delivered
4048,4291,2026-10-28,2026-11-20,express,17726.54,delivered
4049,4292,2026-05-26,2026-06-03,standard,11209.95,delivered
4050,4293,2026-12-23,,standard,10444.21,in_transit
4051,4294,2026-07-31,2026-08-16,standard,8657.95,delivered
4052,4296,2026-04-01,2026-04-09,standard,5133.0,delivered
4053,4297,2026-10-29,2026-11-12,express,39468.97,delivered
4054,4298,2026-08-13,2026-09-05,standard,14809.48,delivered
4055,4299,2026-04-15,2026-04-20,standard,19033.86,delivered
4056,4300,2026-07-01,2026-07-08,express,16826.89,delivered
4057,4301,2026-01-22,2026-01-24,standard,12807.43,delivered
4058,4302,2026-05-25,2026-05-30,standard,5559.51,delivered
4059,4303,2026-11-14,2026-12-01,standard,10841.11,delivered
4060,4304,2026-03-10,2026-03-15,standard,13557.12,delivered
4061,4305,2026-12-10,2026-12-28,standard,18368.34,delivered
4062,4306,2026-03-29,2026-04-05,standard,18755.69,delivered
4063,4307,2026-11-30,2026-12-18,standard,18549.58,delivered
4064,4308,2026-04-25,2026-05-02,standard,17628.76,delivered
4065,4310,2026-12-18,2026-12-30,standard,12960.07,delivered
4066,4311,2026-10-02,2026-10-18,standard,22272.65,delivered
4067,4312,2026-06-18,2026-06-26,express,26542.29,delivered
4068,4314,2026-02-17,2026-02-21,standard,6522.17,delivered
4069,4315,2026-10-10,2026-10-31,standard,13571.16,delivered
4070,4316,2026-12-15,,standard,12819.03,in_transit
4071,4317,2026-10-24,2026-11-10,standard,16712.55,delivered
4072,4319,2026-01-19,2026-01-23,standard,3986.5,delivered
4073,4320,2026-01-06,2026-01-14,standard,18581.56,delivered
4074,4321,2026-05-22,2026-06-03,standard,12315.19,delivered
4075,4322,2026-09-17,2026-10-01,standard,10114.71,delivered
4076,4324,2026-03-09,2026-03-11,express,28693.84,delivered
4077,4325,2026-10-24,2026-11-07,express,19324.02,delivered
4078,4326,2026-06-05,2026-06-09,standard,18082.93,delivered
4079,4327,2026-12-16,,standard,7285.85,in_transit
4080,4328,2026-06-23,2026-06-27,standard,3938.34,delivered
4081,4329,2026-09-04,2026-09-18,standard,9587.48,delivered
4082,4330,2026-04-17,2026-04-23,express,23524.08,delivered
4083,4331,2026-12-09,2026-12-26,standard,19737.85,delivered
4084,4332,2026-10-14,2026-10-31,standard,17766.72,delivered
4085,4333,2026-02-08,2026-02-12,standard,13952.15,delivered
4086,4334,2026-05-27,2026-06-02,express,32002.91,delivered
4087,4335,2026-11-16,2026-11-29,standard,19434.37,delivered
4088,4337,2026-03-15,2026-03-19,standard,9012.99,delivered
4089,4338,2026-02-16,2026-02-18,standard,15934.2,delivered
4090,4339,2026-10-08,2026-10-25,standard,14431.67,delivered
4091,4340,2026-10-13,2026-10-26,standard,13080.78,delivered
4092,4341,2026-06-28,2026-07-06,standard,13593.23,delivered
4093,4342,2026-10-03,2026-10-27,express,36855.95,delivered
4094,4343,2026-11-25,2026-12-12,standard,15420.5,delivered
4095,4344,2026-10-23,2026-11-07,express,29412.68,delivered
4096,4345,2026-09-29,2026-10-07,standard,7564.75,delivered
4097,4346,2026-10-25,2026-11-14,standard,22063.09,delivered
4098,4347,2026-12-26,,standard,16774.34,in_transit
4099,4348,2026-06-14,2026-06-21,express,31944.83,delivered
4100,4349,2026-11-03,2026-11-11,standard,20463.54,delivered
4101,4350,2026-12-14,,standard,14083.99,in_transit
4102,4351,2026-11-30,2026-12-19,standard,17172.37,delivered
4103,4352,2026-08-22,2026-09-06,standard,20284.46,delivered
4104,4353,2026-07-06,2026-07-23,standard,19777.4,delivered
4105,4354,2026-09-10,2026-10-04,standard,22005.07,delivered
4106,4355,2026-12-03,2026-12-19,standard,9778.47,delivered
4107,4356,2026-10-16,2026-10-31,standard,9624.37,delivered
4108,4357,2026-01-25,2026-02-01,standard,9756.33,delivered
4109,4358,2026-11-28,2026-12-11,express,21619.53,delivered
4110,4360,2026-02-11,2026-02-20,standard,11439.24,delivered
4111,4361,2026-10-17,2026-11-06,express,22871.12,delivered
4112,4362,2026-11-19,2026-12-02,standard,16915.31,delivered
4113,4363,2026-07-11,2026-08-04,standard,22430.34,delivered
4114,4364,2026-11-11,2026-11-27,standard,4145.14,delivered
4115,4365,2026-11-12,2026-12-05,standard,9381.58,delivered
4116,4366,2026-12-22,,express,39325.74,in_transit
4117,4367,2026-06-22,2026-07-01,standard,14288.22,delivered
4118,4368,2026-03-13,2026-03-19,standard,9965.77,delivered
4119,4369,2026-12-08,2026-12-21,standard,5742.08,delivered
4120,4370,2026-10-05,2026-10-29,standard,16112.08,delivered
4121,4371,2026-11-04,2026-11-25,standard,18536.21,delivered
4122,4372,2026-10-09,2026-10-29,standard,23992.54,delivered
4123,4373,2026-11-19,2026-12-10,standard,15590.06,delivered
4124,4374,2026-07-28,2026-08-12,standard,10242.24,delivered
4125,4375,2026-12-05,2026-12-18,express,32625.43,delivered
4126,4376,2026-12-17,2026-12-31,standard,5499.76,delivered
4127,4377,2026-12-11,2026-12-20,standard,21693.91,delivered
4128,4379,2026-10-13,2026-10-26,standard,14890.75,delivered
4129,4380,2026-12-14,2026-12-27,standard,7594.82,delivered
4130,4381,2026-03-20,2026-03-24,express,25475.2,delivered
4131,4382,2026-12-06,2026-12-19,express,32526.8,delivered
4132,4383,2026-10-13,2026-10-31,standard,16856.92,delivered
4133,4384,2026-02-15,2026-02-21,express,32099.93,delivered
4134,4385,2026-12-12,2026-12-20,express,33989.64,delivered
4135,4386,2026-06-12,2026-06-18,standard,10158.94,delivered
4136,4387,2026-06-23,2026-06-30,standard,15161.21,delivered
4137,4388,2026-07-08,2026-07-21,standard,10284.2,delivered
4138,4389,2026-01-26,2026-01-29,standard,14607.32,delivered
4139,4390,2026-04-14,2026-04-22,standard,19218.26,delivered
4140,4391,2026-10-19,2026-11-09,standard,16908.72,delivered
4141,4392,2026-03-05,2026-03-12,standard,14122.71,delivered
4142,4393,2026-12-27,,standard,6549.2,in_transit
4143,4394,2026-12-23,,standard,6845.44,in_transit
4144,4395,2026-09-23,2026-10-13,express,20010.83,delivered
4145,4396,2026-07-24,2026-08-04,standard,11494.84,delivered
4146,4397,2026-10-29,2026-11-12,standard,15464.6,delivered
4147,4398,2026-10-19,2026-11-11,standard,17036.19,delivered
4148,4399,2026-11-11,2026-11-27,standard,16706.64,delivered
4149,4400,2026-10-16,2026-11-04,standard,8226.79,delivered
4150,4401,2026-08-11,2026-08-26,standard,9072.98,delivered
4151,4402,2026-03-29,2026-04-01,standard,7303.46,delivered
4152,4403,2026-09-21,2026-10-06,express,15608.79,delivered
4153,4404,2026-12-09,2026-12-26,standard,14113.1,delivered
4154,4405,2026-09-26,2026-10-17,standard,23452.82,delivered
4155,4407,2026-09-22,2026-10-16,standard,21352.59,delivered
4156,4408,2026-12-26,,standard,10740.39,in_transit
4157,4409,2026-10-04,2026-10-24,standard,20769.41,delivered
4158,4410,2026-09-04,2026-09-21,express,20888.01,delivered
4159,4411,2026-02-08,2026-02-15,standard,18671.57,delivered
4160,4412,2026-06-21,2026-06-22,express,33800.49,delivered
4161,4413,2026-12-31,,standard,13889.63,in_transit
4162,4414,2026-10-15,2026-11-05,standard,9345.31,delivered
4163,4415,2026-04-24,2026-05-03,standard,12187.92,delivered
4164,4416,2026-10-26,2026-11-15,standard,24761.85,delivered
4165,4417,2026-09-29,2026-10-11,standard,8684.18,delivered
4166,4418,2026-12-31,,standard,11884.18,in_transit
4167,4419,2026-06-02,2026-06-10,standard,6055.49,delivered
4168,4420,2026-08-17,2026-08-28,express,29821.56,delivered
4169,4421,2026-11-23,2026-12-03,standard,8731.39,delivered
4170,4422,2026-12-17,2026-12-25,express,26727.34,delivered
4171,4423,2026-12-16,,standard,15325.77,in_transit
4172,4424,2026-08-28,2026-09-18,standard,11217.34,delivered
4173,4425,2026-04-27,2026-05-02,standard,10008.13,delivered
4174,4426,2026-01-06,2026-01-11,standard,14574.23,delivered
4175,4427,2026-09-12,2026-09-28,standard,7171.86,delivered
4176,4428,2026-12-30,,standard,4308.88,in_transit
4177,4429,2026-05-08,2026-05-14,standard,14995.85,delivered
4178,4430,2026-09-02,2026-09-19,standard,15958.81,delivered
4179,4431,2026-10-01,2026-10-23,standard,21615.63,delivered
4180,4432,2026-12-28,,standard,18667.76,in_transit
4181,4433,2026-11-27,2026-12-10,express,15983.42,delivered
4182,4434,2026-01-31,2026-02-03,standard,7227.32,delivered
4183,4435,2026-12-17,2026-12-31,standard,17534.78,delivered
4184,4436,2026-07-13,2026-08-01,standard,16170.87,delivered
4185,4437,2026-05-07,2026-05-15,standard,19810.46,delivered
4186,4439,2026-09-09,2026-09-21,standard,20318.29,delivered
4187,4440,2026-04-20,2026-04-22,express,30166.31,delivered
4188,4442,2026-07-19,2026-07-30,standard,21726.41,delivered
4189,4443,2026-03-30,2026-04-02,standard,7881.83,delivered
4190,4444,2026-11-06,2026-11-20,standard,20392.47,delivered
4191,4445,2026-12-02,2026-12-11,standard,24387.4,delivered
4192,4446,2026-05-29,2026-05-31,standard,11568.04,delivered
4193,4447,2026-06-09,2026-06-14,standard,4377.45,delivered
4194,4449,2026-04-04,2026-04-07,express,8449.21,delivered
4195,4450,2026-02-01,2026-02-08,standard,9642.2,delivered
4196,4451,2026-06-30,2026-07-10,standard,9643.27,delivered
4197,4452,2026-06-24,2026-06-29,standard,12061.41,delivered
4198,4454,2026-11-22,2026-12-03,standard,21503.48,delivered
4199,4455,2026-06-26,2026-07-05,standard,10798.36,delivered
4200,4456,2026-07-23,2026-08-03,standard,8333.46,delivered
4201,4457,2026-12-04,2026-12-16,standard,15907.29,delivered
4202,4458,2026-08-17,2026-09-06,standard,10751.16,delivered
4203,4459,2026-06-25,2026-07-04,standard,9434.77,delivered
4204,4460,2026-11-24,2026-12-14,standard,5586.15,delivered
4205,4461,2026-02-17,2026-02-27,standard,14383.54,delivered
4206,4463,2026-10-21,2026-10-31,express,22823.29,delivered
4207,4464,2026-10-03,2026-10-23,standard,23459.9,delivered
4208,4465,2026-01-08,2026-01-10,standard,13031.74,delivered
4209,4466,2026-02-11,2026-02-18,standard,10851.67,delivered
4210,4467,2026-06-08,2026-06-21,standard,6793.28,delivered
4211,4468,2026-06-13,2026-06-27,standard,8098.3,delivered
4212,4469,2026-01-16,2026-01-19,standard,19059.51,delivered
4213,4471,2026-08-07,2026-08-19,standard,13481.12,delivered
4214,4472,2026-03-09,2026-03-16,standard,12449.89,delivered
4215,4474,2026-05-11,2026-05-16,standard,6936.99,delivered
4216,4475,2026-11-08,2026-11-23,standard,21081.21,delivered
4217,4476,2026-08-25,2026-09-10,standard,24500.97,delivered
4218,4477,2026-09-02,2026-09-17,standard,20667.26,delivered
4219,4479,2026-05-01,2026-05-04,express,18578.88,delivered
4220,4482,2026-08-13,2026-09-02,standard,11803.06,delivered
4221,4483,2026-10-22,2026-10-31,express,27704.31,delivered
4222,4484,2026-12-25,,standard,20875.1,in_transit
4223,4485,2026-09-19,2026-10-09,standard,12623.14,delivered
4224,4486,2026-06-29,2026-07-04,express,31868.63,delivered
4225,4487,2026-05-15,2026-05-23,standard,9399.73,delivered
4226,4488,2026-05-23,2026-06-02,standard,17990.66,delivered
4227,4489,2026-03-30,2026-04-05,standard,18868.16,delivered
4228,4490,2026-11-18,2026-12-04,express,28104.0,delivered
4229,4491,2026-03-29,2026-04-05,standard,10490.16,delivered
4230,4492,2026-11-27,2026-12-09,standard,22546.06,delivered
4231,4493,2026-06-28,2026-07-01,express,15855.89,delivered
4232,4494,2026-05-10,2026-05-16,standard,9881.7,delivered
4233,4496,2026-12-17,2026-12-31,standard,4013.19,delivered
4234,4497,2026-09-01,2026-09-18,express,30390.04,delivered
4235,4498,2026-08-27,2026-09-17,express,35214.93,delivered
4236,4499,2026-07-04,2026-07-12,standard,13972.6,delivered
4237,4500,2026-10-10,2026-10-24,express,41403.93,delivered
4238,4501,2026-09-22,2026-10-15,standard,19710.67,delivered
4239,4502,2026-11-26,2026-12-10,express,18155.09,delivered
4240,4503,2026-12-16,,standard,18763.7,in_transit
4241,4504,2026-06-26,2026-07-07,standard,13695.28,delivered
