order_item_id,order_id,product_id,quantity,unit_price,discount_pct,replacement_cost
7128,3974,40,4,133815.18,0.0031,108435.32
7129,3975,25,1,1435050.58,0.0161,1175086.69
7130,3976,34,1,32775.87,0.0222,25563.08
7131,3977,37,1,153290.04,0.0557,138272.36
7132,3977,30,1,312898.27,0.008,223426.51
7133,3978,32,2,213961.47,0.0165,202133.16
7134,3979,27,2,211257.89,0.0582,218490.2
7135,3980,7,2,125684.63,0.147,106741.72
7136,3981,36,1,105066.29,0.083,97407.65
7137,3981,23,2,344113.16,0.0362,269459.57
7138,3981,38,2,63732.12,0.0106,44511.25
7139,3982,34,1,35014.36,0.0482,30472.05
7140,3983,46,1,131854.01,0.0893,103324.06
7141,3984,45,1,146296.17,0.1252,128606.71
7142,3985,46,1,130668.32,0.0556,100942.33
7143,3986,25,2,1425111.81,0.0711,1158697.02
7144,3986,47,1,92770.25,0.0314,84837.61
7145,3986,23,1,341729.92,0.0178,265701.25
7146,3987,45,3,136074.7,0.0446,108457.4
7147,3988,33,2,151998.99,0.0016,108849.81
7148,3989,12,1,1046135.62,0.0852,738044.33
7149,3990,38,1,67629.41,0.0573,52374.62
7150,3991,28,4,359148.1,0.0257,273793.14
7151,3991,11,2,662260.19,0.0199,609407.51
7152,3991,23,1,341729.92,0.0653,265701.25
7153,3991,7,1,115194.46,0.07,81633.36
7154,3992,49,1,122834.17,0.0049,78568.09
7155,3992,34,2,33543.84,0.1428,26939.02
7156,3993,24,1,1314033.27,0.1661,1049348.29
7157,3994,46,1,132999.03,0.0132,105580.65
7158,3995,36,1,111491.19,0.0932,114615.71
7159,3996,45,1,146296.17,0.0922,128606.71
7160,3997,35,2,126613.87,0.1476,112627.69
7161,3998,4,1,168867.04,0.0621,129424.83
7162,3999,28,2,377212.77,0.0479,312963.2
7163,4000,46,1,130668.32,0.1107,100942.33
7164,4001,46,2,132999.03,0.1624,105580.65
7165,4002,44,1,88597.34,0.0358,67368.82
7166,4003,4,1,176859.36,0.1491,150967.36
7167,4004,45,1,139947.96,0.0765,114861.05
7168,4005,33,1,161726.15,0.0335,127428.26
7169,4006,36,1,106808.85,0.0827,101326.8
7170,4006,20,1,655225.86,0.0214,569693.67
7171,4007,41,1,150648.82,0.0392,108310.4
7172,4007,48,1,237490.93,0.0233,177939.26
7173,4008,11,3,662260.19,0.0356,609407.51
7174,4008,42,3,58270.19,0.0727,37807.79
7175,4008,33,1,153981.1,0.0143,111479.51
7176,4009,29,1,123108.92,0.0539,119400.43
7177,4010,14,1,448443.2,0.0702,301262.47
7178,4011,36,2,105836.84,0.0941,98943.27
7179,4012,11,1,666918.55,0.0076,618192.07
7180,4012,2,1,435269.1,0.0834,295142.83
7181,4012,46,2,126384.28,0.0491,93104.0
7182,4013,36,1,110367.21,0.1509,111429.94
7183,4014,45,2,134340.44,0.0412,105960.22
7184,4014,34,2,32148.09,0.0755,24674.35
7185,4014,31,2,400540.42,0.0206,283417.08
7186,4014,1,2,329860.7,0.0704,267868.54
7187,4015,28,1,372396.19,0.1335,300647.21
7188,4016,38,1,66947.61,0.1346,50918.86
7189,4017,47,2,96549.25,0.1942,93132.04
7190,4018,32,3,224496.8,0.0528,233894.04
7191,4019,47,1,92171.68,0.0116,83832.88
7192,4019,41,3,147587.31,0.0715,103989.24
7193,4020,34,1,34289.87,0.0902,28719.96
7194,4021,33,1,163691.77,0.0547,132201.07
7195,4021,20,2,684394.09,0.1736,656794.48
7196,4022,36,2,112570.88,0.1019,117634.68
7197,4023,4,1,171388.9,0.1325,135891.53
7198,4024,33,1,161726.15,0.1517,127428.26
7199,4025,13,1,872381.21,0.0176,733114.5
7200,4026,47,1,98271.39,0.0859,97411.47
7201,4027,32,1,224496.8,0.0468,233894.04
7202,4028,30,1,305252.39,0.0139,207060.31
7203,4028,27,3,199220.35,0.1087,183192.02
7204,4029,19,1,1650442.22,0.0281,1784398.23
7205,4029,31,3,443717.29,0.0012,371030.68
7206,4030,46,1,129447.11,0.1643,98459.68
7207,4030,36,1,107950.0,0.0944,104451.71
7208,4031,34,1,34661.36,0.0101,29625.07
7209,4031,46,1,131854.01,0.0272,103324.06
7210,4032,1,2,336335.57,0.0656,277640.2
7211,4033,46,1,132999.03,0.0476,105580.65
7212,4033,7,2,125684.63,0.1435,106741.72
7213,4033,47,1,98271.39,0.0464,97411.47
7214,4034,46,1,124743.77,0.0035,90863.32
7215,4034,1,2,334119.02,0.0451,274181.42
7216,4034,33,1,152976.96,0.0537,110124.98
7217,4035,46,2,134114.1,0.0446,107743.99
7218,4035,34,1,35353.44,0.0806,31274.68
7219,4036,31,1,443717.29,0.0665,371030.68
7220,4036,33,1,167307.5,0.0021,140848.86
7221,4037,7,1,125684.63,0.1304,106741.72
7222,4037,34,1,35014.36,0.0472,30472.05
7223,4037,5,3,233500.42,0.1117,177520.73
7224,4038,36,1,107950.0,0.062,104451.71
7225,4038,30,1,308902.92,0.0492,214634.04
7226,4039,10,1,81088.13,0.0201,55902.81
7227,4039,1,3,336335.57,0.0479,277640.2
7228,4039,46,1,125553.86,0.0028,91952.31
7229,4040,34,4,32354.93,0.045,24963.41
7230,4040,36,1,103023.16,0.0288,93895.84
7231,4040,45,1,135204.79,0.046,107201.54
7232,4041,34,3,33543.84,0.0257,26939.02
7233,4042,28,1,354524.99,0.0181,267334.62
7234,4042,35,1,115875.09,0.0612,89899.27
7235,4043,29,1,120448.39,0.0613,112069.53
7236,4043,36,2,110367.21,0.1342,111429.94
7237,4044,10,1,81088.13,0.0653,55902.81
7238,4044,46,1,125553.86,0.0331,91952.31
7239,4045,34,1,34661.36,0.078,29625.07
7240,4046,28,1,386115.19,0.1233,335611.65
7241,4047,36,1,107950.0,0.0512,104451.71
7242,4047,7,1,120123.26,0.031,91903.93
7243,4047,31,1,423438.2,0.0823,322467.64
7244,4048,46,2,131854.01,0.1852,103324.06
7245,4049,45,1,141205.26,0.1361,117524.66
7246,4049,41,1,153656.7,0.082,114340.34
7247,4050,34,1,34289.87,0.1363,28719.96
7248,4050,4,1,174205.51,0.173,143598.61
7249,4050,41,1,155413.61,0.0598,118252.49
7250,4051,31,1,411161.04,0.0044,297620.19
7251,4052,3,1,148188.23,0.157,160177.67
7252,4052,19,2,1630414.16,0.0593,1719007.34
7253,4053,4,1,176859.36,0.0171,150967.36
7254,4054,10,1,82330.89,0.0958,57832.32
7255,4055,1,2,350726.29,0.1144,312571.03
7256,4055,30,2,308902.92,0.0937,214634.04
7257,4055,32,1,216520.24,0.1245,209526.67
7258,4056,25,1,1415748.01,0.0201,1144363.96
7259,4056,10,1,80553.74,0.0079,55206.38
7260,4056,29,1,112564.16,0.0307,93355.17
7261,4057,46,2,131854.01,0.1756,103324.06
7262,4057,30,1,316701.25,0.0052,231794.93
7263,4057,31,1,434128.01,0.1697,348250.28
7264,4058,35,1,122804.83,0.0455,103427.54
7265,4059,10,1,82330.89,0.0721,57832.32
7266,4060,31,1,439037.58,0.0641,359969.74
7267,4061,33,1,167307.5,0.1492,140848.86
7268,4061,32,1,226889.72,0.0315,241081.0
7269,4062,45,1,137864.22,0.0686,111131.95
7270,4062,46,3,126384.28,0.0729,93104.0
7271,4063,23,1,344113.16,0.0797,269459.57
7272,4064,33,1,161726.15,0.1979,127428.26
7273,4065,47,1,95646.92,0.1274,90841.48
7274,4066,29,1,113303.04,0.0257,94503.44
7275,4067,49,1,126242.17,0.1069,84361.73
7276,4068,46,2,132999.03,0.0375,105580.65
7277,4068,29,2,121810.54,0.0625,115840.94
7278,4069,21,3,1298972.45,0.0205,1037959.01
7279,4069,12,2,1005016.91,0.0384,671874.84
7280,4070,46,1,128294.51,0.1124,96228.16
7281,4070,21,1,1351034.39,0.1028,1136152.63
7282,4071,37,1,143715.39,0.0303,118794.73
7283,4071,34,1,32148.09,0.0008,24674.35
7284,4072,46,1,134114.1,0.134,107743.99
7285,4073,46,2,132999.03,0.139,105580.65
7286,4073,7,1,125684.63,0.0836,106741.72
7287,4074,31,2,439037.58,0.0003,359969.74
7288,4074,34,1,35014.36,0.0018,30472.05
7289,4074,46,1,132999.03,0.0741,105580.65
7290,4075,44,1,95865.33,0.0573,80820.5
7291,4075,34,1,35353.44,0.1291,31274.68
7292,4075,46,1,134114.1,0.0972,107743.99
7293,4076,32,1,216520.24,0.0045,209526.67
7294,4077,2,1,423907.85,0.0179,280708.77
7295,4077,46,1,123153.92,0.05,88771.24
7296,4077,34,2,32148.09,0.0064,24674.35
7297,4078,46,2,128294.51,0.104,96228.16
7298,4079,32,1,224496.8,0.1277,233894.04
7299,4079,36,1,111491.19,0.1003,114615.71
7300,4080,23,1,350833.6,0.0617,283913.6
7301,4080,28,2,367995.32,0.0778,290038.35
7302,4081,23,1,366451.41,0.006,327321.33
7303,4081,46,1,131854.01,0.175,103324.06
7304,4082,29,1,123108.92,0.0233,119400.43
7305,4082,30,1,323696.74,0.0365,246957.53
7306,4082,31,1,443717.29,0.0381,371030.68
7307,4083,33,1,161726.15,0.0162,127428.26
7308,4083,36,1,109184.31,0.1041,108025.52
7309,4084,34,2,32996.58,0.0075,25897.06
7310,4085,41,1,158697.25,0.1596,125466.58
7311,4086,25,1,1425111.81,0.0677,1158697.02
7312,4086,28,1,359148.1,0.0767,273793.14
7313,4087,21,1,1391207.99,0.1589,1250635.94
7314,4088,34,3,32148.09,0.0663,24674.35
7315,4088,46,1,123153.92,0.0192,88771.24
7316,4089,33,1,167307.5,0.0543,140848.86
7317,4090,47,1,98271.39,0.1312,97411.47
7318,4091,7,1,115194.46,0.0006,81633.36
7319,4091,37,1,146521.84,0.0719,123073.56
7320,4091,36,1,104363.5,0.081,96151.43
7321,4092,37,3,144640.05,0.0103,120186.4
7322,4092,36,1,103023.16,0.0795,93895.84
7323,4092,1,1,331983.03,0.0459,271006.6
7324,4093,38,1,62894.86,0.0713,43409.15
7325,4094,29,2,114076.22,0.0587,95776.39
7326,4094,2,1,435269.1,0.069,295142.83
7327,4095,10,3,83313.43,0.1153,59941.17
7328,4095,46,1,128294.51,0.0238,96228.16
7329,4095,21,1,1351034.39,0.0338,1136152.63
7330,4095,27,1,199220.35,0.019,183192.02
7331,4096,16,1,965367.54,0.0953,755294.89
7332,4097,37,2,158044.64,0.0526,150572.05
7333,4098,45,2,146296.17,0.0136,128606.71
7334,4098,46,4,134114.1,0.1019,107743.99
7335,4099,31,1,414287.52,0.09,302673.76
7336,4100,22,1,1029541.03,0.0752,612349.46
7337,4100,2,2,426635.29,0.0588,283997.25
7338,4101,10,2,81658.51,0.025,56708.64
7339,4101,33,1,155031.88,0.0734,112981.13
7340,4101,47,1,93383.83,0.0142,85900.19
7341,4102,7,1,127310.24,0.0163,111114.39
7342,4103,23,2,346884.65,0.0154,274580.63
7343,4103,34,2,33238.58,0.0637,26305.33
7344,4103,31,1,414287.52,0.0231,302673.76
7345,4104,41,1,157097.37,0.0593,121979.21
7346,4105,30,1,305252.39,0.1326,207060.31
7347,4106,20,1,655225.86,0.1377,569693.67
7348,4106,30,1,305252.39,0.0985,207060.31
7349,4107,22,1,1050292.39,0.0737,636155.42
7350,4108,44,1,95068.27,0.0138,79197.74
7351,4108,23,1,371282.71,0.1292,341098.25
7352,4109,29,2,114943.66,0.0904,97402.66
7353,4110,47,3,93383.83,0.0045,85900.19
7354,4111,34,2,35014.36,0.0756,30472.05
7355,4111,29,1,121810.54,0.1572,115840.94
7356,4112,46,1,126384.28,0.0325,93104.0
7357,4113,14,1,453794.94,0.0781,312247.98
7358,4114,39,2,146911.8,0.0019,133606.29
7359,4115,19,1,1586426.82,0.1084,1574993.12
7360,4116,46,1,124743.77,0.0413,90863.32
7361,4117,28,1,381797.43,0.1778,324685.21
7362,4118,24,2,1227684.34,0.0252,844714.72
7363,4119,47,1,98271.39,0.1087,97411.47
7364,4119,36,2,111491.19,0.0397,114615.71
7365,4120,29,1,120448.39,0.1348,112069.53
7366,4121,1,1,350726.29,0.0649,312571.03
7367,4121,28,1,372396.19,0.0138,300647.21
7368,4122,35,1,124135.3,0.0963,106687.05
7369,4123,28,1,361598.94,0.0472,277481.11
7370,4123,46,3,126384.28,0.0024,93104.0
7371,4124,44,2,88597.34,0.074,67368.82
7372,4124,46,2,123946.3,0.05,89811.19
7373,4125,33,1,159661.09,0.1084,122413.6
7374,4125,32,1,216520.24,0.0798,209526.67
7375,4126,31,1,414287.52,0.0284,302673.76
7376,4127,32,2,219320.72,0.0462,218109.91
7377,4127,27,1,204210.37,0.2,197671.65
7378,4128,46,3,127265.69,0.0146,94420.95
7379,4128,34,2,33238.58,0.0826,26305.33
7380,4129,29,1,117482.51,0.0538,103772.48
7381,4130,27,4,197246.11,0.0369,178236.61
7382,4131,28,2,386115.19,0.0656,335611.65
7383,4131,35,1,125399.49,0.0183,109737.22
7384,4132,21,4,1325154.46,0.0147,1078311.15
7385,4133,46,2,123153.92,0.0532,88771.24
7386,4134,34,3,32148.09,0.0023,24674.35
7387,4134,28,2,352258.55,0.0706,264239.08
7388,4135,46,1,132999.03,0.0593,105580.65
7389,4136,46,1,124743.77,0.0515,90863.32
7390,4137,46,1,134114.1,0.1354,107743.99
7391,4137,34,1,35353.44,0.0333,31274.68
7392,4137,31,3,443717.29,0.1402,371030.68
7393,4138,34,2,32996.58,0.0316,25897.06
7394,4139,46,2,131854.01,0.1365,103324.06
7395,4140,49,1,125106.95,0.0579,82417.11
7396,4141,33,1,167307.5,0.1502,140848.86
7397,4141,41,2,160234.08,0.0334,128771.36
7398,4142,29,1,123108.92,0.0401,119400.43
7399,4142,7,1,127310.24,0.1536,111114.39
7400,4143,18,2,1120846.87,0.0697,912007.07
7401,4144,1,2,334119.02,0.0679,274181.42
7402,4145,31,1,400540.42,0.0406,283417.08
7403,4146,32,1,219320.72,0.0229,218109.91
7404,4147,35,1,120133.04,0.0422,97013.95
7405,4147,34,1,33543.84,0.0267,26939.02
7406,4148,23,1,375843.56,0.0594,354073.6
7407,4149,36,1,106808.85,0.0212,101326.8
7408,4149,10,1,83313.43,0.1104,59941.17
7409,4150,1,2,334119.02,0.0159,274181.42
7410,4151,47,1,96549.25,0.0778,93132.04
7411,4152,5,1,226835.9,0.0162,161512.74
7412,4152,32,1,219320.72,0.0939,218109.91
7413,4153,41,2,155413.61,0.0309,118252.49
7414,4154,21,1,1307330.08,0.0369,1050118.61
7415,4154,23,3,339484.56,0.0609,262414.53
7416,4154,36,1,103686.01,0.0463,94995.82
7417,4155,35,1,115875.09,0.0594,89899.27
7418,4156,29,1,114076.22,0.0462,95776.39
7419,4156,46,1,126384.28,0.0304,93104.0
7420,4157,7,1,127310.24,0.08,111114.39
7421,4158,33,2,159661.09,0.1184,122413.6
7422,4159,10,4,81088.13,0.0727,55902.81
7423,4160,1,2,334119.02,0.0448,274181.42
7424,4161,49,1,117912.37,0.0451,72479.68
7425,4162,45,2,145079.82,0.0166,126024.48
7426,4163,10,2,81658.51,0.0644,56708.64
7427,4163,23,1,344113.16,0.0623,269459.57
7428,4163,35,1,118173.09,0.0553,93261.6
7429,4164,21,2,1315976.8,0.0033,1063271.26
7430,4165,46,2,127265.69,0.0657,94420.95
7431,4165,10,1,82330.89,0.029,57832.32
7432,4166,21,1,1335827.3,0.0005,1098804.36
7433,4166,46,1,127265.69,0.078,94420.95
7434,4167,46,3,132999.03,0.0753,105580.65
7435,4168,21,1,1351034.39,0.1353,1136152.63
7436,4168,30,1,305252.39,0.0062,207060.31
7437,4169,46,1,129447.11,0.0886,98459.68
7438,4170,35,1,120133.04,0.1089,97013.95
7439,4170,34,2,33543.84,0.1326,26939.02
7440,4171,34,1,32996.58,0.0106,25897.06
7441,4172,47,1,97425.34,0.0857,95329.48
7442,4173,34,1,35353.44,0.0534,31274.68
7443,4174,27,1,204210.37,0.1184,197671.65
7444,4175,33,1,159661.09,0.1645,122413.6
7445,4176,44,1,92529.34,0.0429,73856.19
7446,4176,33,2,159661.09,0.1438,122413.6
7447,4177,30,1,323696.74,0.0422,246957.53
7448,4177,40,2,144338.7,0.0226,132663.16
7449,4178,27,1,195757.56,0.0488,175260.7
7450,4179,47,1,97425.34,0.1027,95329.48
7451,4180,23,1,339484.56,0.0531,262414.53
7452,4181,40,1,132946.5,0.052,107132.07
7453,4181,34,1,32563.1,0.0047,25255.85
7454,4181,2,1,429380.27,0.0008,287324.26
7455,4182,34,1,34289.87,0.0254,28719.96
7456,4183,1,3,329860.7,0.0272,267868.54
7457,4183,46,4,123153.92,0.0768,88771.24
7458,4184,37,2,145570.67,0.0328,121594.37
7459,4184,2,1,429380.27,0.0764,287324.26
7460,4184,29,1,112564.16,0.0077,93355.17
7461,4185,47,1,96549.25,0.0766,93132.04
7462,4186,30,2,316701.25,0.0907,231794.93
7463,4187,46,1,128294.51,0.0281,96228.16
7464,4188,21,1,1391207.99,0.1551,1250635.94
7465,4189,3,1,146151.75,0.158,153211.91
7466,4189,35,1,124135.3,0.0212,106687.05
7467,4190,25,1,1483682.77,0.1289,1295246.01
7468,4190,46,1,129447.11,0.017,98459.68
7469,4191,41,1,160234.08,0.0045,128771.36
7470,4192,36,1,106808.85,0.1171,101326.8
7471,4193,36,2,103686.01,0.0234,94995.82
7472,4193,42,1,57891.92,0.0562,37353.39
7473,4193,35,1,116620.63,0.0266,90952.43
7474,4194,46,1,123946.3,0.05,89811.19
7475,4194,34,1,32354.93,0.0622,24963.41
7476,4194,25,1,1406697.27,0.0689,1131113.06
7477,4195,32,2,216520.24,0.0662,209526.67
7478,4196,33,2,163691.77,0.0019,132201.07
7479,4197,31,2,439037.58,0.066,359969.74
7480,4198,33,1,165542.97,0.1153,136649.96
7481,4198,32,1,224496.8,0.1219,233894.04
7482,4199,5,1,209891.5,0.0133,130985.11
7483,4200,45,1,137864.22,0.0334,111131.95
7484,4200,38,2,63732.12,0.0156,44511.25
7485,4201,30,2,323696.74,0.0913,246957.53
7486,4201,47,1,99095.3,0.1086,99407.42
7487,4202,47,2,96549.25,0.0608,93132.04
7488,4203,46,1,125553.86,0.0794,91952.31
7489,4204,5,1,230291.53,0.1788,169800.76
7490,4204,32,1,221986.35,0.1361,226279.2
7491,4205,34,2,34661.36,0.0708,29625.07
7492,4206,44,1,92529.34,0.0725,73856.19
7493,4207,36,1,107950.0,0.1167,104451.71
7494,4208,35,1,120133.04,0.0468,97013.95
7495,4209,46,1,130668.32,0.1638,100942.33
7496,4209,47,1,96549.25,0.1516,93132.04
7497,4210,34,1,33902.23,0.1386,27769.82
7498,4211,46,3,130668.32,0.175,100942.33
7499,4212,46,1,132999.03,0.0896,105580.65
7500,4213,25,2,1463076.75,0.0108,1238119.29
7501,4213,46,2,128294.51,0.0937,96228.16
7502,4214,7,1,118355.73,0.0746,87530.48
7503,4215,23,1,361265.79,0.0029,312521.88
7504,4216,49,1,118671.03,0.0293,73328.78
7505,4216,29,1,111844.55,0.0593,92274.19
7506,4216,46,2,123946.3,0.0645,89811.19
7507,4217,21,1,1335827.3,0.0414,1098804.36
7508,4217,10,2,82330.89,0.0117,57832.32
7509,4218,4,1,166875.54,0.0876,124871.41
7510,4218,29,1,114943.66,0.0539,97402.66
7511,4219,8,2,238431.94,0.0417,219924.31
7512,4219,2,1,435269.1,0.0251,295142.83
7513,4220,46,1,123946.3,0.0,89811.19
7514,4221,29,1,117482.51,0.0398,103772.48
7515,4221,34,1,33902.23,0.0896,27769.82
7516,4222,6,2,484684.73,0.0332,291159.6
7517,4223,30,1,305252.39,0.0534,207060.31
7518,4223,34,3,33543.84,0.0017,26939.02
7519,4223,29,1,116094.14,0.0379,100110.69
7520,4224,32,1,219320.72,0.174,218109.91
7521,4225,28,2,372396.19,0.0725,300647.21
7522,4225,7,4,120123.26,0.1338,91903.93
7523,4225,34,1,33902.23,0.0171,27769.82
7524,4226,7,2,114435.29,0.0098,80616.4
7525,4226,10,1,80553.74,0.079,55206.38
7526,4227,26,1,149130.81,0.1807,110029.97
7527,4228,46,2,130668.32,0.1559,100942.33
7528,4229,34,1,34289.87,0.0038,28719.96
7529,4230,35,1,124135.3,0.0905,106687.05
7530,4231,31,2,408374.28,0.0472,293664.55
7531,4231,23,4,341729.92,0.06,265701.25
7532,4232,18,1,1107628.4,0.0725,879920.83
7533,4232,23,1,346884.65,0.0939,274580.63
7534,4232,30,1,302227.39,0.0284,201459.25
7535,4233,32,1,219320.72,0.044,218109.91
7536,4234,10,2,84557.63,0.0349,62936.13
7537,4235,46,2,130668.32,0.0679,100942.33
7538,4236,46,1,131854.01,0.0821,103324.06
7539,4236,7,1,123957.4,0.1841,102099.76
7540,4236,27,2,206692.35,0.1517,205075.42
7541,4237,7,3,125684.63,0.158,106741.72
7542,4238,19,1,1562314.02,0.1806,1496835.95
7543,4239,47,1,99095.3,0.1371,99407.42
7544,4240,28,3,377212.77,0.1102,312963.2
7545,4241,46,1,130668.32,0.1436,100942.33
7546,4242,41,1,157097.37,0.0289,121979.21
7547,4243,34,3,35353.44,0.0987,31274.68
7548,4243,32,1,226889.72,0.0627,241081.0
7549,4244,5,1,212601.09,0.0608,134072.05
7550,4244,40,3,132946.5,0.053,107132.07
7551,4245,28,2,367995.32,0.0182,290038.35
7552,4245,32,1,213961.47,0.1319,202133.16
7553,4245,2,3,444090.41,0.0555,311966.68
7554,4245,44,2,91705.46,0.0599,72182.29
7555,4246,44,2,94249.8,0.173,77505.04
7556,4247,34,1,33902.23,0.1485,27769.82
7557,4248,32,1,216520.24,0.0345,209526.67
7558,4249,21,2,1315976.8,0.0247,1063271.26
7559,4250,25,3,1406697.27,0.0765,1131113.06
7560,4251,4,1,168867.04,0.0864,129424.83
7561,4252,36,1,106808.85,0.0491,101326.8
7562,4253,2,4,429380.27,0.0673,287324.26
7563,4253,1,2,334119.02,0.0577,274181.42
7564,4253,10,1,80553.74,0.0424,55206.38
7565,4253,34,2,32563.1,0.0585,25255.85
7566,4254,40,1,138413.8,0.1753,117796.0
7567,4255,25,1,1415748.01,0.0338,1144363.96
7568,4256,33,1,163691.77,0.0386,132201.07
7569,4257,33,1,153981.1,0.0534,111479.51
7570,4257,46,1,125553.86,0.0035,91952.31
7571,4258,46,2,134114.1,0.1052,107743.99
7572,4258,45,1,146296.17,0.0378,128606.71
7573,4258,33,2,167307.5,0.0229,140848.86
7574,4259,34,1,33543.84,0.1081,26939.02
7575,4259,38,1,64789.15,0.0609,46302.15
7576,4260,21,1,1370062.4,0.1469,1188574.62
7577,4261,21,1,1325154.46,0.0306,1078311.15
7578,4262,46,1,131854.01,0.1732,103324.06
7579,4263,29,3,114943.66,0.083,97402.66
7580,4263,2,1,438853.12,0.0134,300991.06
7581,4264,25,1,1425111.81,0.0016,1158697.02
7582,4264,7,3,115194.46,0.039,81633.36
7583,4264,21,1,1315976.8,0.0426,1063271.26
7584,4265,34,1,32563.1,0.0287,25255.85
7585,4265,33,1,152976.96,0.0672,110124.98
7586,4265,1,2,334119.02,0.032,274181.42
7587,4266,28,1,352258.55,0.0457,264239.08
7588,4266,1,4,329860.7,0.0428,267868.54
7589,4267,30,1,308902.92,0.022,214634.04
7590,4267,36,2,107950.0,0.0294,104451.71
7591,4267,8,1,246897.0,0.1116,244075.39
7592,4267,46,2,129447.11,0.0383,98459.68
7593,4268,34,3,33543.84,0.0131,26939.02
7594,4268,10,2,83313.43,0.0378,59941.17
7595,4268,28,1,367995.32,0.14,290038.35
7596,4269,6,1,497985.89,0.0807,312192.67
7597,4270,4,1,181643.11,0.0073,164296.61
7598,4271,46,3,134114.1,0.1507,107743.99
7599,4272,35,1,120133.04,0.0616,97013.95
7600,4273,46,1,132999.03,0.0217,105580.65
7601,4273,37,2,156528.81,0.0706,146707.78
7602,4274,46,1,125553.86,0.0727,91952.31
7603,4275,46,1,125553.86,0.0737,91952.31
7604,4275,2,2,432228.79,0.0019,290948.83
7605,4276,14,1,433171.34,0.0427,280961.89
7606,4276,27,1,190700.98,0.0253,166896.86
7607,4277,32,1,219320.72,0.079,218109.91
7608,4278,34,4,32354.93,0.014,24963.41
7609,4279,29,1,123108.92,0.1088,119400.43
7610,4279,46,1,134114.1,0.0363,107743.99
7611,4280,1,1,350726.29,0.097,312571.03
7612,4281,46,1,132999.03,0.1247,105580.65
7613,4282,29,1,117482.51,0.0391,103772.48
7614,4283,3,1,143958.67,0.0563,145733.6
7615,4284,46,2,128294.51,0.0096,96228.16
7616,4285,32,2,216520.24,0.0183,209526.67
7617,4285,44,1,92529.34,0.0091,73856.19
7618,4286,46,1,134114.1,0.0981,107743.99
7619,4287,1,1,331983.03,0.0673,271006.6
7620,4287,21,1,1298972.45,0.0789,1037959.01
7621,4288,9,1,227081.43,0.1413,193375.14
7622,4289,7,2,118355.73,0.0596,87530.48
7623,4290,47,2,95646.92,0.0795,90841.48
7624,4290,46,1,129447.11,0.1179,98459.68
7625,4291,32,1,221986.35,0.1771,226279.2
7626,4291,44,1,94249.8,0.1698,77505.04
7627,4291,47,1,97425.34,0.0666,95329.48
7628,4292,10,2,81658.51,0.0256,56708.64
7629,4292,1,3,338701.37,0.0788,281642.36
7630,4293,46,1,134114.1,0.0124,107743.99
7631,4293,45,1,146296.17,0.1209,128606.71
7632,4294,8,1,243264.08,0.0771,232460.52
7633,4295,34,1,34289.87,0.1387,28719.96
7634,4295,21,1,1391207.99,0.0429,1250635.94
7635,4296,34,1,32563.1,0.0788,25255.85
7636,4296,13,1,843484.28,0.0397,675205.38
7637,4296,44,1,89167.38,0.0797,68158.04
7638,4297,34,1,34661.36,0.0496,29625.07
7639,4297,45,1,143830.78,0.1651,123330.94
7640,4297,41,1,157097.37,0.1605,121979.21
7641,4297,29,1,120448.39,0.1189,112069.53
7642,4298,19,1,1562314.02,0.1416,1496835.95
7643,4298,44,3,92529.34,0.1634,73856.19
7644,4299,34,1,32775.87,0.0412,25563.08
7645,4300,12,3,1033798.24,0.0164,712078.45
7646,4301,47,1,90996.96,0.0459,81902.67
7647,4301,46,1,123153.92,0.0164,88771.24
7648,4301,6,1,475353.95,0.0542,280912.13
7649,4302,7,1,116004.74,0.0133,82810.1
7650,4302,30,2,299946.59,0.0709,198095.61
7651,4302,6,1,488094.02,0.02,295356.64
7652,4303,47,1,98271.39,0.0014,97411.47
7653,4304,35,3,116620.63,0.012,90952.43
7654,4304,2,2,429380.27,0.0459,287324.26
7655,4305,33,2,167307.5,0.1347,140848.86
7656,4305,28,1,390230.8,0.1282,345924.13
7657,4305,34,1,35353.44,0.033,31274.68
7658,4306,10,2,80553.74,0.0073,55206.38
7659,4306,46,3,124743.77,0.0279,90863.32
7660,4306,36,1,103686.01,0.0499,94995.82
7661,4307,46,1,132999.03,0.0433,105580.65
7662,4308,10,3,81088.13,0.0003,55902.81
7663,4308,23,1,341729.92,0.0038,265701.25
7664,4308,44,2,89746.43,0.073,68974.9
7665,4308,25,1,1425111.81,0.0692,1158697.02
7666,4309,49,1,126242.17,0.0675,84361.73
7667,4309,46,1,131854.01,0.0482,103324.06
7668,4310,46,1,134114.1,0.0276,107743.99
7669,4311,33,1,161726.15,0.1989,127428.26
7670,4312,33,2,156210.74,0.0798,114899.54
7671,4312,27,1,197246.11,0.0303,178236.61
7672,4312,7,1,116959.93,0.0083,84450.98
7673,4313,46,1,131854.01,0.1416,103324.06
7674,4314,28,1,354524.99,0.0766,267334.62
7675,4315,36,1,110367.21,0.0116,111429.94
7676,4316,46,1,134114.1,0.0997,107743.99
7677,4317,46,2,131854.01,0.1303,103324.06
7678,4318,27,1,211257.89,0.1192,218490.2
7679,4319,35,1,115134.31,0.0279,88858.3
7680,4319,29,1,111129.54,0.0235,91205.72
7681,4320,21,4,1290668.25,0.06,1025940.21
7682,4321,2,1,435269.1,0.0,295142.83
7683,4321,34,1,32996.58,0.0482,25897.06
7684,4321,41,1,149552.0,0.0168,106629.4
