order_id,customer_id,order_date,channel,status
3767,30,2026-02-11,online,delivered
3768,41,2026-08-07,online,delivered
3769,92,2026-05-24,online,delivered
3770,92,2026-08-04,online,delivered
3771,34,2026-12-03,online,cancelled
3772,49,2026-07-28,online,delivered
3773,13,2026-12-08,online,delivered
3774,14,2026-05-14,online,cancelled
3775,7,2026-12-07,physical,delivered
3776,24,2026-06-09,online,delivered
3777,24,2026-04-13,online,delivered
3778,33,2026-05-29,online,delivered
3779,33,2026-09-12,online,cancelled
3780,53,2026-07-08,physical,delivered
3781,89,2026-12-11,online,delivered
3782,64,2026-08-25,online,delivered
3783,24,2026-07-03,online,delivered
3784,33,2026-01-15,physical,delivered
3785,41,2026-03-08,online,delivered
3786,64,2026-04-17,online,delivered
3787,80,2026-10-13,online,cancelled
3788,11,2026-02-25,online,delivered
3789,69,2026-11-18,online,delivered
3790,64,2026-08-25,online,delivered
3791,53,2026-09-22,online,delivered
3792,75,2026-11-11,online,delivered
3793,72,2026-11-27,online,delivered
3794,21,2026-01-16,physical,delivered
3795,44,2026-06-03,online,delivered
3796,4,2026-12-12,online,delivered
3797,21,2026-12-08,online,delivered
3798,34,2026-05-09,online,delivered
3799,28,2026-09-26,online,delivered
3800,11,2026-04-03,online,delivered
3801,32,2026-01-20,online,delivered
3802,24,2026-10-17,online,delivered
3803,12,2026-07-04,online,delivered
3804,1,2026-12-24,online,shipped
3805,39,2026-04-15,physical,delivered
3806,44,2026-12-15,online,shipped
3807,69,2026-10-01,online,delivered
3808,84,2026-01-23,online,delivered
3809,33,2026-05-12,online,delivered
3810,13,2026-11-14,online,delivered
3811,2,2026-11-05,online,delivered
3812,39,2026-04-28,online,delivered
3813,70,2026-09-24,online,delivered
3814,70,2026-09-18,online,delivered
3815,41,2026-11-24,physical,delivered
3816,37,2026-07-10,online,delivered
3817,83,2026-12-11,physical,cancelled
3818,52,2026-09-23,online,cancelled
3819,69,2026-08-09,online,delivered
3820,24,2026-12-04,online,delivered
3821,47,2026-03-30,physical,delivered
3822,39,2026-02-22,online,delivered
3823,69,2026-09-17,online,delivered
3824,55,2026-10-16,online,cancelled
3825,83,2026-10-23,online,delivered
3826,40,2026-10-28,online,delivered
3827,16,2026-11-17,online,delivered
3828,39,2026-05-05,online,delivered
3829,44,2026-04-15,online,delivered
3830,81,2026-12-20,physical,shipped
3831,59,2026-06-11,online,delivered
3832,68,2026-11-25,online,delivered
3833,96,2026-11-22,online,delivered
3834,95,2026-04-27,online,delivered
3835,22,2026-03-14,physical,delivered
3836,89,2026-11-15,online,delivered
3837,39,2026-03-24,physical,delivered
3838,96,2026-12-26,online,shipped
3839,80,2026-10-14,online,delivered
3840,34,2026-10-15,online,delivered
3841,70,2026-10-28,physical,delivered
3842,96,2026-12-14,physical,shipped
3843,69,2026-10-29,online,delivered
3844,28,2026-12-03,physical,delivered
3845,51,2026-05-26,online,delivered
3846,28,2026-11-15,physical,cancelled
3847,84,2026-02-06,online,delivered
3848,72,2026-12-08,online,delivered
3849,61,2026-11-04,online,delivered
3850,8,2026-03-03,online,delivered
3851,56,2026-01-26,online,cancelled
3852,12,2026-05-01,online,delivered
3853,2,2026-10-03,physical,delivered
3854,24,2026-07-16,online,delivered
3855,68,2026-09-08,physical,delivered
3856,89,2026-09-17,online,delivered
3857,69,2026-12-19,physical,shipped
3858,59,2026-11-27,online,delivered
3859,32,2026-07-23,online,delivered
3860,94,2026-11-28,online,delivered
3861,28,2026-01-12,online,delivered
3862,11,2026-03-09,online,delivered
3863,95,2026-06-06,online,delivered
3864,80,2026-09-03,physical,delivered
3865,1,2026-11-22,online,cancelled
3866,76,2026-10-03,physical,delivered
3867,4,2026-04-07,physical,delivered
3868,49,2026-01-13,online,cancelled
3869,26,2026-06-27,online,delivered
3870,76,2026-10-02,online,delivered
3871,34,2026-12-23,online,shipped
3872,1,2026-05-20,online,delivered
3873,84,2026-10-16,physical,delivered
3874,94,2026-09-17,online,delivered
3875,32,2026-04-17,online,delivered
3876,26,2026-05-24,online,delivered
3877,12,2026-11-16,online,delivered
3878,44,2026-06-30,online,delivered
3879,28,2026-07-16,online,delivered
3880,10,2026-06-04,online,delivered
3881,28,2026-09-04,online,delivered
3882,54,2026-12-25,online,shipped
3883,28,2026-02-18,physical,delivered
3884,95,2026-12-13,online,cancelled
3885,72,2026-10-21,online,delivered
3886,71,2026-09-16,physical,cancelled
3887,39,2026-05-25,online,delivered
3888,95,2026-09-29,online,delivered
3889,59,2026-08-19,online,cancelled
3890,2,2026-06-23,online,delivered
3891,31,2026-03-10,online,delivered
3892,34,2026-12-05,online,cancelled
3893,64,2026-07-04,online,cancelled
3894,61,2026-08-16,online,delivered
3895,53,2026-08-03,online,cancelled
3896,53,2026-05-16,online,delivered
3897,28,2026-05-14,physical,delivered
3898,59,2026-03-05,physical,delivered
3899,26,2026-11-22,online,delivered
3900,96,2026-09-08,online,delivered
3901,91,2026-06-25,physical,delivered
3902,74,2026-06-18,online,delivered
3903,40,2026-01-11,physical,delivered
3904,93,2026-09-12,online,delivered
3905,92,2026-05-04,online,delivered
3906,44,2026-03-05,online,delivered
3907,22,2026-11-28,physical,delivered
3908,37,2026-08-11,online,delivered
3909,5,2026-10-30,physical,delivered
3910,93,2026-07-07,online,cancelled
3911,28,2026-11-29,online,delivered
3912,23,2026-03-27,physical,delivered
3913,93,2026-12-22,online,cancelled
3914,65,2026-03-29,online,delivered
3915,91,2026-08-09,online,delivered
3916,4,2026-04-15,physical,delivered
3917,17,2026-09-11,physical,delivered
3918,13,2026-06-09,online,delivered
3919,74,2026-09-15,online,delivered
3920,72,2026-10-20,online,cancelled
3921,37,2026-12-02,online,delivered
3922,19,2026-10-31,online,delivered
3923,69,2026-12-17,online,delivered
3924,47,2026-09-22,physical,delivered
3925,2,2026-01-04,online,delivered
3926,33,2026-07-04,online,delivered
3927,95,2026-05-14,online,delivered
3928,80,2026-11-29,physical,delivered
3929,61,2026-03-09,online,delivered
3930,23,2026-08-22,online,delivered
3931,18,2026-11-08,online,delivered
3932,1,2026-01-04,physical,delivered
3933,4,2026-03-28,online,delivered
3934,92,2026-07-22,online,delivered
3935,39,2026-08-25,online,delivered
3936,11,2026-11-09,physical,delivered
3937,60,2026-04-29,online,delivered
3938,41,2026-10-04,online,delivered
3939,39,2026-10-03,physical,delivered
3940,4,2026-09-07,online,delivered
3941,94,2026-10-02,physical,delivered
3942,68,2026-09-16,online,delivered
3943,8,2026-12-14,physical,shipped
3944,90,2026-06-22,physical,delivered
3945,75,2026-12-12,online,delivered
3946,17,2026-05-16,online,delivered
3947,95,2026-09-18,online,delivered
3948,53,2026-04-08,online,delivered
3949,80,2026-09-07,online,delivered
3950,79,2026-11-08,online,cancelled
3951,44,2026-04-28,online,delivered
3952,20,2026-09-20,online,cancelled
3953,82,2026-11-07,online,delivered
3954,64,2026-11-17,physical,delivered
3955,1,2026-08-31,physical,delivered
3956,64,2026-06-04,online,delivered
3957,54,2026-08-15,online,delivered
3958,67,2026-07-15,online,delivered
3959,22,2026-01-03,online,delivered
3960,94,2026-11-17,online,delivered
3961,28,2026-09-15,online,delivered
3962,73,2026-12-24,online,shipped
3963,37,2026-11-22,online,delivered
3964,1,2026-05-26,online,delivered
3965,61,2026-08-07,online,delivered
3966,13,2026-09-09,online,delivered
3967,7,2026-08-19,online,delivered
3968,32,2026-08-25,online,delivered
3969,18,2026-04-20,physical,delivered
3970,69,2026-09-16,physical,cancelled
3971,7,2026-09-23,online,delivered
3972,71,2026-07-26,online,delivered
3973,1,2026-07-07,online,cancelled
3974,68,2026-04-29,online,delivered
3975,28,2026-05-11,online,delivered
3976,31,2026-04-18,online,delivered
3977,33,2026-09-06,online,delivered
3978,95,2026-07-28,physical,delivered
3979,30,2026-12-01,online,delivered
3980,72,2026-11-14,online,delivered
3981,87,2026-05-23,physical,delivered
3982,76,2026-11-30,online,delivered
3983,33,2026-10-04,online,delivered
3984,37,2026-12-13,online,delivered
3985,2,2026-09-11,online,delivered
3986,1,2026-04-27,online,delivered
3987,4,2026-03-15,online,delivered
3988,54,2026-02-28,online,delivered
3989,2,2026-07-20,online,delivered
3990,75,2026-11-25,physical,delivered
3991,1,2026-04-04,online,delivered
3992,71,2026-07-07,online,delivered
3993,39,2026-11-09,physical,delivered
3994,40,2026-11-29,online,cancelled
3995,41,2026-11-08,online,delivered
3996,69,2026-12-25,online,shipped
3997,82,2026-12-08,online,cancelled
3998,90,2026-07-02,online,delivered
3999,23,2026-09-14,online,delivered
4000,79,2026-09-12,physical,delivered
4001,96,2026-11-29,physical,delivered
4002,59,2026-02-24,online,delivered
4003,39,2026-10-08,online,delivered
4004,69,2026-07-25,online,delivered
4005,13,2026-09-12,online,delivered
4006,39,2026-07-13,physical,cancelled
4007,85,2026-06-13,online,delivered
4008,40,2026-04-11,physical,cancelled
4009,40,2026-12-19,physical,shipped
4010,52,2026-06-12,online,delivered
4011,64,2026-06-07,online,delivered
4012,12,2026-05-31,physical,delivered
4013,33,2026-10-14,physical,delivered
4014,28,2026-01-14,online,delivered
4015,40,2026-08-15,online,delivered
4016,40,2026-10-02,online,delivered
4017,73,2026-09-10,online,delivered
4018,47,2026-11-13,physical,delivered
4019,13,2026-03-15,online,delivered
4020,96,2026-09-24,online,delivered
4021,13,2026-10-10,online,delivered
4022,69,2026-12-06,online,delivered
4023,67,2026-08-08,online,delivered
4024,19,2026-09-24,online,delivered
4025,32,2026-07-27,physical,delivered
4026,96,2026-11-20,online,delivered
4027,21,2026-11-01,online,delivered
4028,84,2026-07-19,physical,delivered
4029,70,2026-12-03,online,delivered
4030,98,2026-08-14,online,delivered
4031,93,2026-10-29,online,delivered
4032,37,2026-04-27,physical,delivered
4033,13,2026-11-25,online,delivered
4034,40,2026-03-08,online,delivered
4035,98,2026-12-08,physical,shipped
4036,64,2026-12-07,online,cancelled
4037,69,2026-11-06,online,delivered
4038,69,2026-08-25,online,delivered
4039,34,2026-04-25,physical,delivered
4040,11,2026-02-07,online,delivered
4041,23,2026-07-02,online,cancelled
4042,1,2026-02-19,online,delivered
4043,8,2026-10-15,online,cancelled
4044,28,2026-04-11,physical,delivered
4045,41,2026-10-09,online,delivered
4046,64,2026-11-10,online,delivered
4047,53,2026-08-06,physical,delivered
4048,39,2026-10-24,online,cancelled
4049,96,2026-08-24,physical,cancelled
4050,37,2026-09-21,online,delivered
4051,84,2026-05-26,online,delivered
4052,86,2026-11-16,online,delivered
4053,72,2026-10-27,online,delivered
4054,68,2026-06-30,physical,delivered
4055,95,2026-08-08,physical,delivered
4056,44,2026-03-28,online,delivered
4057,37,2026-10-17,online,delivered
4058,96,2026-09-17,online,delivered
4059,33,2026-06-13,physical,delivered
4060,18,2026-11-03,online,delivered
4061,17,2026-12-11,online,shipped
4062,51,2026-05-09,online,delivered
4063,32,2026-05-25,online,delivered
4064,96,2026-09-08,online,delivered
4065,40,2026-08-16,online,delivered
4066,1,2026-04-25,online,delivered
4067,96,2026-10-18,online,cancelled
4068,34,2026-11-27,online,delivered
4069,39,2026-02-15,online,delivered
4070,7,2026-07-02,online,delivered
4071,28,2026-01-21,online,delivered
4072,39,2026-12-03,physical,delivered
4073,70,2026-11-26,online,delivered
4074,92,2026-11-27,online,cancelled
4075,89,2026-12-12,online,shipped
4076,20,2026-08-30,physical,delivered
4077,40,2026-01-28,online,delivered
4078,8,2026-07-03,online,delivered
4079,77,2026-11-07,online,delivered
4080,47,2026-07-14,online,delivered
4081,72,2026-10-30,online,delivered
4082,54,2026-12-03,online,delivered
4083,58,2026-09-22,online,delivered
4084,60,2026-05-29,online,delivered
4085,76,2026-11-18,online,delivered
4086,7,2026-04-26,online,delivered
4087,68,2026-09-12,online,cancelled
4088,53,2026-01-21,physical,delivered
4089,75,2026-12-16,online,cancelled
4090,28,2026-11-28,online,delivered
4091,100,2026-04-15,online,delivered
4092,20,2026-02-23,online,delivered
4093,47,2026-03-19,online,delivered
4094,41,2026-05-14,online,delivered
4095,90,2026-07-04,online,delivered
4096,51,2026-08-10,online,delivered
4097,28,2026-12-13,physical,delivered
4098,76,2026-12-25,physical,shipped
4099,59,2026-06-27,online,delivered
4100,28,2026-02-25,online,delivered
4101,37,2026-05-03,online,delivered
4102,13,2026-12-01,online,delivered
4103,68,2026-06-14,online,delivered
4104,1,2026-10-30,online,delivered
4105,71,2026-07-16,physical,delivered
4106,7,2026-07-09,online,delivered
4107,7,2026-05-10,physical,delivered
4108,80,2026-11-26,online,delivered
4109,93,2026-06-22,online,delivered
4110,60,2026-05-02,online,delivered
4111,80,2026-11-27,online,delivered
4112,93,2026-05-07,physical,delivered
4113,70,2026-07-26,physical,cancelled
4114,8,2026-06-25,online,delivered
4115,69,2026-09-12,online,delivered
4116,14,2026-03-23,online,delivered
4117,1,2026-10-23,online,delivered
4118,68,2026-06-09,online,delivered
4119,68,2026-11-14,online,delivered
4120,4,2026-10-24,online,delivered
4121,70,2026-08-25,online,delivered
4122,80,2026-10-30,online,delivered
4123,93,2026-05-19,online,delivered
4124,21,2026-02-20,online,delivered
4125,36,2026-08-27,online,delivered
4126,21,2026-06-18,online,delivered
4127,26,2026-09-04,online,delivered
4128,19,2026-06-16,online,delivered
4129,95,2026-08-27,online,delivered
4130,60,2026-06-16,online,delivered
4131,91,2026-11-22,online,delivered
4132,41,2026-05-29,online,delivered
4133,46,2026-01-02,online,delivered
4134,84,2026-01-30,physical,delivered
4135,80,2026-11-07,online,delivered
4136,2,2026-03-19,online,delivered
4137,94,2026-12-29,online,processing
4138,28,2026-05-25,online,delivered
4139,72,2026-10-20,online,cancelled
4140,96,2026-09-20,online,cancelled
4141,100,2026-12-06,online,delivered
4142,96,2026-12-28,online,shipped
4143,44,2026-07-26,online,delivered
4144,24,2026-03-16,online,delivered
4145,7,2026-01-07,online,delivered
4146,11,2026-09-20,online,delivered
4147,80,2026-07-27,online,delivered
4148,72,2026-12-18,online,cancelled
4149,98,2026-07-02,online,delivered
4150,7,2026-03-29,online,delivered
4151,61,2026-09-27,online,delivered
4152,69,2026-09-25,physical,delivered
4153,96,2026-09-18,online,delivered
4154,73,2026-03-22,physical,delivered
4155,53,2026-02-09,online,delivered
4156,7,2026-05-29,online,delivered
4157,72,2026-12-06,online,delivered
4158,11,2026-08-17,online,delivered
4159,24,2026-04-29,physical,delivered
4160,24,2026-03-06,online,cancelled
4161,39,2026-01-26,online,delivered
4162,24,2026-11-16,online,cancelled
4163,92,2026-05-02,online,delivered
4164,2,2026-04-26,online,delivered
4165,66,2026-06-19,online,delivered
4166,40,2026-06-27,physical,delivered
4167,88,2026-11-08,physical,delivered
4168,33,2026-07-22,online,cancelled
4169,39,2026-08-20,online,delivered
4170,2,2026-07-23,online,delivered
4171,53,2026-05-12,online,delivered
4172,70,2026-10-18,online,delivered
4173,84,2026-12-26,online,shipped
4174,28,2026-09-24,online,delivered
4175,69,2026-08-15,physical,delivered
4176,93,2026-08-26,online,delivered
4177,77,2026-12-06,online,delivered
4178,12,2026-05-20,online,delivered
4179,24,2026-10-19,physical,delivered
4180,52,2026-03-15,online,delivered
4181,1,2026-03-06,physical,delivered
4182,92,2026-09-18,online,delivered
4183,52,2026-01-08,online,delivered
4184,64,2026-03-30,physical,delivered
4185,70,2026-09-07,online,delivered
4186,28,2026-10-10,online,delivered
4187,91,2026-07-10,online,delivered
4188,80,2026-09-06,online,delivered
4189,23,2026-10-13,online,cancelled
4190,89,2026-08-26,online,delivered
4191,77,2026-12-16,online,delivered
4192,49,2026-07-15,online,delivered
4193,1,2026-03-07,physical,delivered
4194,39,2026-02-17,online,delivered
4195,68,2026-08-25,online,delivered
4196,11,2026-10-04,online,cancelled
4197,70,2026-11-29,online,delivered
4198,1,2026-11-04,online,delivered
4199,36,2026-01-15,online,delivered
4200,37,2026-05-26,online,cancelled
4201,13,2026-12-07,online,delivered
4202,17,2026-09-06,online,delivered
4203,2,2026-04-10,online,delivered
4204,68,2026-10-29,online,delivered
4205,100,2026-10-16,online,delivered
4206,89,2026-08-31,physical,delivered
4207,53,2026-08-19,physical,delivered
4208,69,2026-07-30,online,delivered
4209,1,2026-09-15,physical,delivered
4210,80,2026-08-16,online,delivered
4211,53,2026-09-11,online,delivered
4212,20,2026-11-21,online,delivered
4213,69,2026-07-24,online,delivered
4214,96,2026-07-29,physical,delivered
4215,33,2026-09-25,physical,delivered
4216,56,2026-02-14,physical,delivered
4217,44,2026-06-11,online,delivered
4218,24,2026-06-22,online,delivered
4219,32,2026-05-28,online,delivered
4220,39,2026-02-17,online,delivered
4221,90,2026-08-27,online,delivered
4222,23,2026-04-09,online,delivered
4223,37,2026-07-04,online,delivered
4224,53,2026-09-30,physical,delivered
4225,69,2026-08-19,online,delivered
4226,35,2026-03-21,online,delivered
4227,51,2026-09-27,online,delivered
4228,54,2026-09-24,physical,delivered
4229,90,2026-09-28,physical,delivered
4230,72,2026-10-19,online,delivered
4231,8,2026-04-27,online,delivered
4232,28,2026-06-13,online,delivered
4233,47,2026-09-14,online,delivered
4234,69,2026-08-09,physical,delivered
4235,53,2026-09-15,online,delivered
4236,69,2026-10-30,online,delivered
4237,72,2026-11-14,physical,delivered
4238,54,2026-08-30,physical,delivered
4239,82,2026-12-10,online,delivered
4240,34,2026-09-30,online,delivered
4241,94,2026-09-05,online,cancelled
4242,79,2026-10-20,online,cancelled
4243,96,2026-12-28,online,processing
4244,90,2026-03-08,physical,delivered
4245,40,2026-07-18,physical,delivered
4246,64,2026-10-07,online,delivered
4247,47,2026-08-28,physical,delivered
4248,96,2026-08-11,online,cancelled
4249,22,2026-04-20,online,cancelled
4250,21,2026-02-14,online,delivered
4251,91,2026-07-01,online,delivered
4252,60,2026-07-13,online,delivered
4253,51,2026-03-19,online,delivered
4254,60,2026-08-25,physical,delivered
4255,24,2026-03-19,online,delivered
4256,60,2026-10-30,online,delivered
4257,37,2026-04-13,online,delivered
4258,84,2026-12-04,online,delivered
4259,57,2026-07-23,online,delivered
4260,69,2026-08-29,online,delivered
4261,44,2026-05-20,online,delivered
4262,1,2026-10-01,online,cancelled
4263,11,2026-06-09,online,cancelled
4264,28,2026-04-25,online,delivered
4265,28,2026-03-04,physical,delivered
4266,53,2026-01-16,online,delivered
4267,1,2026-08-01,online,delivered
4268,64,2026-07-12,online,delivered
4269,92,2026-07-04,online,cancelled
4270,80,2026-12-07,online,delivered
4271,12,2026-12-29,online,processing
4272,8,2026-07-06,online,delivered
4273,77,2026-11-21,online,delivered
4274,52,2026-04-02,online,delivered
4275,93,2026-04-16,online,delivered
4276,32,2026-01-05,online,cancelled
4277,39,2026-09-18,online,delivered
4278,2,2026-02-04,online,cancelled
4279,29,2026-12-19,online,shipped
4280,70,2026-08-16,online,cancelled
4281,28,2026-11-21,online,delivered
4282,27,2026-08-11,online,delivered
4283,22,2026-09-17,online,delivered
4284,28,2026-07-11,online,delivered
4285,69,2026-08-18,online,delivered
4286,76,2026-12-29,physical,processing
4287,1,2026-02-04,online,delivered
4288,76,2026-12-12,online,shipped
4289,50,2026-07-18,online,delivered
4290,69,2026-08-04,online,delivered
4291,84,2026-10-24,physical,delivered
4292,93,2026-05-24,online,delivered
4293,7,2026-12-18,online,shipped
4294,82,2026-07-27,physical,delivered
4295,60,2026-09-08,online,cancelled
4296,5,2026-03-31,physical,delivered
4297,80,2026-10-23,online,delivered
4298,92,2026-08-07,online,delivered
4299,23,2026-04-13,online,delivered
4300,61,2026-06-30,online,delivered
4301,44,2026-01-20,online,delivered
4302,92,2026-05-23,physical,delivered
4303,28,2026-11-12,online,delivered
4304,18,2026-03-09,online,delivered
4305,32,2026-12-06,online,delivered
4306,81,2026-03-27,online,delivered
4307,14,2026-11-27,online,delivered
4308,45,2026-04-23,online,delivered
4309,70,2026-10-03,online,cancelled
4310,98,2026-12-15,online,delivered
4311,80,2026-09-25,online,delivered
4312,52,2026-06-15,online,delivered
4313,7,2026-10-14,online,cancelled
4314,24,2026-02-15,online,delivered
4315,76,2026-10-07,online,delivered
4316,84,2026-12-12,online,shipped
4317,52,2026-10-22,online,delivered
4318,30,2026-12-12,physical,cancelled
4319,2,2026-01-18,physical,delivered
4320,19,2026-01-04,online,delivered
4321,98,2026-05-20,online,delivered
4322,53,2026-09-15,physical,delivered
4323,37,2026-09-09,online,cancelled
4324,39,2026-03-08,online,delivered
4325,71,2026-10-20,online,delivered
4326,84,2026-06-03,online,delivered
4327,28,2026-12-14,physical,shipped
4328,41,2026-06-19,physical,delivered
4329,15,2026-08-30,physical,delivered
4330,28,2026-04-15,online,delivered
4331,13,2026-12-08,online,delivered
4332,28,2026-10-12,online,delivered
4333,31,2026-02-06,online,delivered
4334,32,2026-05-25,online,delivered
4335,61,2026-11-13,online,delivered
4336,71,2026-10-26,online,cancelled
4337,28,2026-03-13,online,delivered
4338,37,2026-02-14,online,delivered
4339,96,2026-10-05,online,delivered
4340,69,2026-10-06,online,delivered
4341,34,2026-06-27,online,delivered
4342,71,2026-09-28,online,delivered
4343,4,2026-11-21,online,delivered
4344,91,2026-10-17,online,delivered
4345,32,2026-09-25,physical,delivered
4346,69,2026-10-21,online,delivered
4347,100,2026-12-23,online,shipped
4348,31,2026-06-13,online,delivered
4349,75,2026-11-02,online,delivered
4350,33,2026-12-11,online,shipped
4351,67,2026-11-27,online,delivered
4352,71,2026-08-18,online,delivered
4353,91,2026-07-03,online,delivered
4354,94,2026-09-04,online,delivered
4355,74,2026-11-25,online,delivered
4356,12,2026-10-10,online,delivered
4357,30,2026-01-23,online,delivered
4358,44,2026-11-24,online,delivered
4359,16,2026-03-03,online,cancelled
4360,13,2026-02-10,online,delivered
4361,70,2026-10-14,online,delivered
4362,70,2026-11-17,online,delivered
4363,56,2026-07-07,online,delivered
4364,40,2026-11-08,physical,delivered
4365,96,2026-11-07,online,delivered
4366,94,2026-12-19,online,shipped
4367,12,2026-06-20,online,delivered
4368,28,2026-03-12,online,delivered
4369,94,2026-12-06,physical,delivered
4370,96,2026-10-01,online,delivered
4371,8,2026-10-30,online,delivered
4372,70,2026-10-03,online,delivered
4373,69,2026-11-16,online,delivered
4374,69,2026-07-26,physical,delivered
4375,37,2026-12-01,online,delivered
4376,95,2026-12-14,physical,delivered
4377,49,2026-12-08,online,delivered
4378,2,2026-11-22,online,cancelled
4379,11,2026-10-10,online,delivered
4380,22,2026-12-13,physical,delivered
4381,90,2026-03-18,online,delivered
4382,72,2026-12-04,online,delivered
4383,68,2026-10-11,online,delivered
4384,37,2026-02-13,online,delivered
4385,40,2026-12-11,online,delivered
4386,10,2026-06-09,online,delivered
4387,18,2026-06-21,online,delivered
4388,67,2026-07-04,physical,delivered
4389,50,2026-01-25,online,delivered
4390,10,2026-04-12,online,delivered
4391,71,2026-10-15,online,delivered
4392,74,2026-03-04,online,delivered
4393,72,2026-12-26,physical,shipped
4394,76,2026-12-21,physical,shipped
4395,31,2026-09-21,online,delivered
4396,3,2026-07-23,online,delivered
4397,13,2026-10-26,online,delivered
4398,64,2026-10-16,online,delivered
4399,96,2026-11-08,online,delivered
4400,18,2026-10-09,physical,delivered
4401,28,2026-08-08,physical,delivered
4402,61,2026-03-28,online,delivered
4403,59,2026-09-18,physical,delivered
4404,1,2026-12-06,online,delivered
4405,96,2026-09-23,online,delivered
4406,24,2026-07-21,physical,cancelled
4407,66,2026-09-18,online,delivered
4408,72,2026-12-24,online,shipped
4409,47,2026-09-30,online,delivered
4410,33,2026-08-29,online,delivered
4411,43,2026-02-06,online,delivered
4412,12,2026-06-18,online,delivered
4413,92,2026-12-27,online,shipped
4414,31,2026-10-10,physical,delivered
4415,84,2026-04-22,online,delivered
4416,96,2026-10-21,online,delivered
4417,69,2026-09-26,physical,delivered
4418,82,2026-12-24,online,shipped
4419,7,2026-05-30,physical,delivered
4420,71,2026-08-11,online,delivered
4421,28,2026-11-22,online,delivered
4422,77,2026-12-13,online,delivered
4423,4,2026-12-13,online,shipped
4424,8,2026-08-27,physical,delivered
4425,68,2026-04-26,online,delivered
4426,30,2026-01-05,online,delivered
4427,53,2026-09-07,physical,delivered
4428,37,2026-12-29,physical,shipped
4429,86,2026-05-06,online,delivered
4430,100,2026-08-31,online,delivered
4431,98,2026-09-26,online,delivered
4432,71,2026-12-24,online,shipped
4433,78,2026-11-23,physical,delivered
4434,37,2026-01-30,online,delivered
4435,69,2026-12-13,online,delivered
4436,57,2026-07-10,online,delivered
4437,34,2026-05-05,online,delivered
4438,52,2026-04-04,online,cancelled
4439,75,2026-09-02,online,delivered
4440,41,2026-04-19,online,delivered
4441,41,2026-01-20,online,cancelled
4442,29,2026-07-16,online,delivered
4443,10,2026-03-28,online,delivered
4444,68,2026-11-04,online,delivered
4445,76,2026-11-29,online,delivered
4446,28,2026-05-28,online,delivered
4447,52,2026-06-06,physical,delivered
4448,96,2026-12-25,online,cancelled
4449,33,2026-04-02,physical,delivered
4450,53,2026-01-31,online,delivered
4451,25,2026-06-28,online,delivered
4452,40,2026-06-22,online,delivered
4453,34,2026-11-08,physical,cancelled
4454,83,2026-11-17,online,delivered
4455,34,2026-06-24,online,delivered
4456,71,2026-07-19,physical,delivered
4457,24,2026-11-29,online,delivered
4458,88,2026-08-11,physical,delivered
4459,22,2026-06-23,online,delivered
4460,72,2026-11-18,physical,delivered
4461,41,2026-02-16,online,delivered
4462,53,2026-07-13,online,cancelled
4463,8,2026-10-17,online,delivered
4464,84,2026-09-26,online,delivered
4465,33,2026-01-07,online,delivered
4466,2,2026-02-09,online,delivered
4467,4,2026-06-06,physical,delivered
4468,39,2026-06-10,online,delivered
4469,41,2026-01-14,online,delivered
4470,99,2026-12-10,online,cancelled
4471,31,2026-08-02,online,delivered
4472,86,2026-03-07,online,delivered
4473,11,2026-11-17,physical,cancelled
4474,68,2026-05-10,online,delivered
4475,36,2026-11-04,online,delivered
4476,15,2026-08-23,online,delivered
4477,1,2026-08-29,online,delivered
4478,24,2026-09-05,online,cancelled
4479,1,2026-04-29,online,delivered
4480,37,2026-12-12,physical,cancelled
4481,95,2026-10-07,physical,cancelled
4482,2,2026-08-07,online,delivered
4483,76,2026-10-18,online,delivered
4484,72,2026-12-21,online,shipped
4485,28,2026-09-18,online,delivered
4486,33,2026-06-27,online,delivered
4487,28,2026-05-13,online,delivered
4488,23,2026-05-22,online,delivered
4489,86,2026-03-28,online,delivered
4490,53,2026-11-14,online,delivered
4491,44,2026-03-28,online,delivered
4492,50,2026-11-24,online,delivered
4493,28,2026-06-26,online,delivered
4494,24,2026-05-09,online,delivered
4495,95,2026-10-27,physical,cancelled
4496,100,2026-12-11,physical,delivered
4497,53,2026-08-29,online,delivered
4498,61,2026-08-21,online,delivered
4499,51,2026-07-03,online,delivered
4500,39,2026-10-06,online,delivered
4501,30,2026-09-13,online,delivered
4502,72,2026-11-23,physical,delivered
4503,70,2026-12-12,online,shipped
4504,42,2026-06-25,online,delivered
4505,98,2026-05-11,physical,delivered
4506,75,2026-07-18,physical,delivered
4507,53,2026-10-22,online,delivered
4508,10,2026-09-13,online,delivered
4509,90,2026-04-23,online,delivered
4510,44,2026-01-01,online,delivered
4511,22,2026-05-13,online,delivered
4512,11,2026-05-18,online,delivered
4513,85,2026-10-23,online,cancelled
4514,37,2026-11-07,physical,delivered
4515,67,2026-08-21,online,delivered
4516,92,2026-11-13,online,delivered
4517,39,2026-07-22,online,delivered
4518,69,2026-10-01,online,delivered
4519,76,2026-12-05,physical,delivered
4520,70,2026-08-15,online,delivered
4521,44,2026-01-18,online,delivered
4522,93,2026-06-17,physical,delivered
4523,11,2026-07-11,online,delivered
4524,37,2026-02-24,online,delivered
4525,2,2026-11-16,online,delivered
4526,89,2026-11-09,online,delivered
4527,66,2026-04-09,online,delivered
4528,32,2026-04-09,online,delivered
4529,39,2026-08-26,online,delivered
4530,14,2026-03-18,physical,delivered
